,index,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence
689,690,23,0.0,2.0,45.0,1.0,1.0,1,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
690,691,29,0.0,4.0,45.0,1.0,1.0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0
691,692,30,0.0,3.0,45.0,1.0,1.0,0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
692,693,28,1.0,2.0,45.0,1.0,1.0,0,0.0,5.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
693,694,32,0.0,1.0,45.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
694,695,32,0.0,1.0,45.0,1.0,1.0,1,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
695,696,37,0.0,7.0,45.0,1.0,1.0,0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
696,697,39,1.0,0.0,3.0,1.0,1.0,0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
697,698,31,0.0,7.0,45.0,1.0,1.0,0,0.0,4.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
698,699,29,0.0,0.0,28.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
699,700,30,0.0,0.0,16.0,1.0,1.0,0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
700,701,33,0.0,0.0,1.0,0.0,0.0,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0
701,702,37,0.0,0.0,0.0,1.0,0.0,1,3.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0
702,703,23,0.0,0.0,9.0,1.0,1.0,1,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0
703,704,43,0.0,0.0,4.0,1.0,0.0,1,3.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,705,32,0.0,1.0,45.0,1.0,1.0,1,2.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0
705,706,26,0.0,0.0,2.0,1.0,1.0,0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
706,707,32,0.0,0.0,2.0,0.0,1.0,1,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0
707,708,37,1.0,0.0,14.0,1.0,1.0,0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
708,709,29,0.0,0.0,2.0,1.0,1.0,1,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0
709,710,34,0.0,1.0,45.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0
710,711,27,0.0,7.0,45.0,1.0,1.0,0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0
711,712,30,0.0,0.0,4.0,1.0,0.0,0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0
712,713,29,0.0,0.0,19.0,1.0,1.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
713,714,32,0.0,0.0,6.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
714,716,25,0.0,3.0,45.0,1.0,1.0,0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0
715,717,37,0.0,0.0,2.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0
716,718,29,0.0,4.0,45.0,1.0,0.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0
717,719,27,0.0,0.0,12.0,1.0,1.0,0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0
718,720,33,0.0,1.0,45.0,1.0,1.0,0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
719,721,30,0.0,2.0,45.0,1.0,0.0,1,3.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
720,722,29,0.0,2.0,45.0,1.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
721,723,25,0.0,0.0,14.0,1.0,0.0,1,1.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
722,724,33,0.0,0.0,36.0,1.0,0.0,1,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0
723,725,31,0.0,15.0,45.0,1.0,1.0,0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
724,726,21,0.0,3.0,45.0,1.0,1.0,0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
725,727,30,0.0,10.0,45.0,1.0,0.0,1,3.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
726,728,29,0.0,0.0,12.0,1.0,1.0,0,0.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
727,729,43,0.0,33.0,45.0,0.0,1.0,1,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
728,730,37,0.0,1.0,45.0,1.0,1.0,1,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0
729,731,24,0.0,7.0,45.0,1.0,1.0,0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0
730,732,29,0.0,0.0,20.0,1.0,1.0,0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0
731,733,31,0.0,0.0,23.0,1.0,1.0,0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0
732,735,33,0.0,1.0,45.0,0.0,1.0,0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0
733,736,43,0.0,0.0,2.0,1.0,1.0,0,0.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0
734,737,33,0.0,1.0,45.0,1.0,1.0,1,3.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
735,738,27,0.0,1.0,45.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0
736,739,36,0.0,0.0,4.0,1.0,0.0,1,3.0,5.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
737,740,37,0.0,5.0,45.0,1.0,0.0,1,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
738,741,32,0.0,14.0,45.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
739,742,39,0.0,1.0,45.0,1.0,1.0,1,3.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0
740,743,31,0.0,0.0,3.0,1.0,0.0,1,3.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0
741,744,36,0.0,0.0,9.0,1.0,1.0,1,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
742,745,30,0.0,0.0,3.0,0.0,1.0,1,3.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0
743,746,28,0.0,2.0,45.0,1.0,1.0,0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0
744,747,32,0.0,13.0,45.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
745,748,35,0.0,0.0,0.0,1.0,0.0,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0
746,749,19,0.0,2.0,45.0,1.0,1.0,1,3.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0
747,750,33,0.0,40.0,45.0,1.0,0.0,0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
748,751,42,0.0,3.0,45.0,1.0,1.0,0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
749,752,37,0.0,0.0,10.0,1.0,0.0,1,3.0,3.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
750,753,40,0.0,32.0,45.0,0.0,1.0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0
751,754,36,0.0,0.0,0.0,1.0,1.0,0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0
752,755,29,1.0,0.0,5.0,1.0,0.0,1,3.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0
753,756,38,1.0,0.0,17.0,1.0,0.0,1,3.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
754,757,26,0.0,0.0,0.0,1.0,0.0,1,3.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
755,758,34,0.0,3.0,45.0,1.0,1.0,0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0
756,759,21,0.0,0.0,8.0,1.0,1.0,1,4.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0
757,760,31,0.0,2.0,45.0,0.0,0.0,0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
758,761,37,1.0,0.0,0.0,1.0,0.0,1,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0
759,762,37,0.0,6.0,45.0,1.0,0.0,1,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0
760,763,38,0.0,6.0,45.0,1.0,0.0,1,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
761,764,27,1.0,0.0,0.0,1.0,1.0,1,3.0,3.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
762,765,39,0.0,4.0,45.0,0.0,1.0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0
763,766,33,1.0,0.0,21.0,0.0,0.0,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
764,767,27,0.0,1.0,45.0,1.0,1.0,0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0
765,768,36,1.0,0.0,0.0,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
766,769,28,0.0,1.0,45.0,1.0,1.0,0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0
767,770,39,0.0,1.0,45.0,1.0,1.0,1,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
768,771,33,0.0,0.0,13.0,0.0,0.0,1,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0
769,772,32,0.0,1.0,45.0,1.0,1.0,0,0.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0
770,773,28,0.0,1.0,45.0,1.0,1.0,0,0.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0
771,774,37,0.0,1.0,45.0,1.0,0.0,1,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0
772,775,39,0.0,2.0,45.0,1.0,1.0,1,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0
773,776,43,0.0,0.0,13.0,1.0,1.0,0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
774,777,32,2.0,1.0,45.0,1.0,1.0,1,3.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0
775,778,27,1.0,0.0,1.0,1.0,1.0,0,0.0,5.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
776,779,31,1.0,1.0,45.0,1.0,1.0,0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0
777,780,43,0.0,1.0,45.0,1.0,1.0,1,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0
778,781,33,0.0,0.0,18.0,1.0,1.0,1,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0
779,782,34,0.0,1.0,45.0,1.0,0.0,1,3.0,5.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0
780,783,33,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0
781,784,25,0.0,0.0,0.0,1.0,1.0,0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
782,785,25,0.0,0.0,34.0,1.0,0.0,1,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
783,786,32,0.0,1.0,45.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
784,787,25,0.0,0.0,19.0,1.0,0.0,1,3.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
785,788,37,0.0,4.0,45.0,1.0,1.0,0,0.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0
786,789,39,0.0,10.0,45.0,1.0,1.0,1,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0
787,790,29,0.0,1.0,45.0,1.0,1.0,0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0
788,791,33,0.0,0.0,2.0,1.0,1.0,1,3.0,5.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
789,792,37,1.0,0.0,3.0,1.0,1.0,1,4.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0
790,793,35,1.0,0.0,43.0,1.0,1.0,1,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0
791,794,22,1.0,0.0,1.0,1.0,0.0,1,3.0,5.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
792,795,38,0.0,0.0,10.0,1.0,1.0,0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0
793,796,32,1.0,0.0,0.0,1.0,0.0,1,4.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
794,797,28,0.0,16.0,45.0,1.0,1.0,0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0
795,798,27,0.0,10.0,45.0,1.0,0.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
796,799,35,1.0,0.0,0.0,1.0,1.0,1,3.0,3.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
797,800,29,0.0,0.0,20.0,1.0,1.0,0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0
798,801,23,0.0,0.0,0.0,1.0,0.0,1,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0
799,802,39,0.0,0.0,30.0,1.0,1.0,0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
800,803,30,1.0,0.0,0.0,1.0,1.0,0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
801,804,32,0.0,1.0,45.0,1.0,1.0,0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
802,805,28,1.0,0.0,0.0,1.0,1.0,1,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
803,806,40,1.0,0.0,1.0,1.0,0.0,1,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0
804,807,36,1.0,0.0,0.0,1.0,0.0,0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
805,808,27,0.0,0.0,11.0,1.0,1.0,0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0
806,809,41,0.0,0.0,3.0,1.0,0.0,0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
807,810,29,0.0,1.0,45.0,1.0,1.0,0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
808,811,29,0.0,1.0,45.0,1.0,1.0,1,3.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
809,812,35,0.0,0.0,14.0,1.0,1.0,1,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0
810,813,28,0.0,0.0,32.0,1.0,1.0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
811,814,36,1.0,1.0,45.0,0.0,1.0,0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
812,815,39,1.0,0.0,1.0,1.0,1.0,0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
813,816,39,0.0,0.0,16.0,1.0,0.0,1,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
814,817,44,0.0,0.0,45.0,0.0,0.0,1,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0
815,818,26,2.0,3.0,45.0,0.0,1.0,1,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0
816,819,35,0.0,22.0,45.0,0.0,0.0,1,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0
817,820,40,1.0,0.0,1.0,1.0,0.0,1,3.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
818,821,35,0.0,22.0,45.0,0.0,0.0,1,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0
819,822,38,0.0,0.0,8.0,1.0,1.0,0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
820,823,34,0.0,0.0,16.0,1.0,1.0,0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0
821,824,43,0.0,0.0,7.0,1.0,1.0,0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0
822,825,48,1.0,0.0,0.0,1.0,0.0,0,4.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
823,826,20,0.0,0.0,1.0,1.0,1.0,0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0
824,827,40,0.0,0.0,10.0,0.0,1.0,0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
825,828,29,1.0,1.0,45.0,1.0,1.0,1,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
826,829,35,0.0,0.0,10.0,1.0,0.0,1,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0
